SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612745, HOU, Houston Rockets, 0021701036, 2018-03-17T00:00:00, HOU @ NOP, W, 12.0, 13, 24, 0.542, 6, 10, 0.6, 0, 0, 0.0, 3, 8, 11, 9, 4.0, 2, 3, 3, 4, 2, 32, 3.0, 1, 1, 1, 1, 1, 10, 15, 27, 13, 44, 9, 80, 80, 80, 11, 55, 44, 9, 50, 30, 2, 69, 45, 71, 44
2017-18, 1610612745, HOU, Houston Rockets, 0021701023, 2018-03-15T00:00:00, HOU vs. LAC, W, 12.0, 10, 26, 0.385, 3, 10, 0.3, 5, 5, 1.0, 3, 9, 12, 4, 2.0, 1, 2, 1, 2, 4, 28, 2.0, 1, 1, 1, 1, 1, 44, 4, 67, 50, 44, 57, 27, 41, 1, 11, 44, 36, 68, 13, 54, 7, 27, 5, 46, 47
2017-18, 1610612745, HOU, Houston Rockets, 0021701001, 2018-03-12T00:00:00, HOU vs. SAS, W, 12.0, 9, 20, 0.45, 3, 12, 0.25, 4, 7, 0.571, 2, 14, 16, 6, 2.0, 0, 0, 0, 3, 4, 25, 4.0, 1, 1, 1, 1, 1, 56, 64, 50, 50, 17, 65, 37, 22, 64, 33, 2, 2, 38, 13, 73, 60, 1, 20, 46, 40
2017-18, 1610612745, HOU, Houston Rockets, 0021700997, 2018-03-11T00:00:00, HOU @ DAL, W, 12.0, 10, 24, 0.417, 4, 12, 0.333, 1, 4, 0.25, 3, 13, 16, 5, 1.0, 0, 2, 0, 4, 3, 25, 11.0, 1, 1, 1, 1, 1, 44, 15, 60, 34, 17, 49, 74, 54, 76, 11, 3, 2, 55, 4, 73, 7, 1, 45, 59, 21
2017-18, 1610612745, HOU, Houston Rockets, 0021700979, 2018-03-09T00:00:00, HOU @ TOR, L, 12.0, 6, 21, 0.286, 0, 5, 0.0, 4, 8, 0.5, 4, 7, 11, 4, 3.0, 2, 1, 0, 4, 6, 16, -16.0, 1, 66, 66, 66, 1, 81, 52, 82, 81, 81, 81, 37, 11, 67, 5, 67, 44, 68, 34, 30, 31, 1, 45, 9, 82
2017-18, 1610612745, HOU, Houston Rockets, 0021700968, 2018-03-07T00:00:00, HOU @ MIL, W, 12.0, 10, 19, 0.526, 3, 8, 0.375, 1, 5, 0.2, 3, 10, 13, 6, 7.0, 1, 1, 1, 3, 5, 24, 2.0, 1, 1, 1, 1, 1, 44, 70, 30, 50, 61, 45, 74, 41, 78, 11, 28, 26, 38, 80, 54, 31, 27, 20, 22, 47
2017-18, 1610612745, HOU, Houston Rockets, 0021700960, 2018-03-06T00:00:00, HOU @ OKC, W, 12.0, 9, 22, 0.409, 4, 10, 0.4, 4, 5, 0.8, 1, 10, 11, 5, 6.0, 4, 3, 2, 3, 8, 26, 2.0, 1, 1, 1, 1, 1, 56, 39, 62, 34, 44, 41, 37, 41, 39, 57, 28, 44, 55, 76, 5, 2, 55, 20, 4, 47
2017-18, 1610612745, HOU, Houston Rockets, 0021700939, 2018-03-03T00:00:00, HOU vs. BOS, W, 12.0, 11, 22, 0.5, 4, 12, 0.333, 4, 4, 1.0, 1, 5, 6, 7, 2.0, 4, 0, 0, 6, 4, 30, -2.0, 1, 1, 1, 1, 1, 31, 39, 37, 34, 17, 49, 37, 54, 1, 57, 78, 79, 23, 13, 5, 60, 1, 74, 46, 59
2017-18, 1610612745, HOU, Houston Rockets, 0021700921, 2018-02-28T00:00:00, HOU @ LAC, W, 12.0, 11, 21, 0.524, 5, 10, 0.5, 7, 8, 0.875, 0, 13, 13, 6, 1.0, 3, 1, 1, 3, 5, 34, 22.0, 1, 1, 1, 1, 1, 31, 52, 31, 22, 44, 20, 10, 11, 25, 72, 3, 26, 38, 4, 14, 31, 27, 20, 22, 1
2017-18, 1610612745, HOU, Houston Rockets, 0021700905, 2018-02-26T00:00:00, HOU @ UTA, W, 12.0, 7, 17, 0.412, 2, 11, 0.182, 3, 8, 0.375, 2, 9, 11, 2, 5.0, 3, 0, 0, 3, 5, 19, -2.0, 1, 1, 1, 1, 1, 78, 78, 61, 66, 31, 76, 51, 11, 74, 33, 44, 44, 81, 66, 14, 60, 1, 20, 22, 59
