SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701226, 2018-04-11T00:00:00, NOP vs. SAS, W, 12.0, 11, 21, 0.524, 3, 4, 0.75, 2, 3, 0.667, 3, 6, 9, 6, 3.0, 0, 2, 0, 3, 6, 27, 1.0, 1, 1, 1, 1, 1, 39, 59, 32, 26, 63, 4, 48, 49, 56, 17, 71, 62, 47, 22, 68, 17, 1, 21, 11, 39
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701212, 2018-04-09T00:00:00, NOP @ LAC, W, 12.0, 12, 25, 0.48, 5, 11, 0.455, 2, 2, 1.0, 1, 12, 13, 10, 2.0, 3, 3, 1, 4, 3, 31, 8.0, 1, 1, 1, 1, 1, 26, 16, 46, 5, 5, 34, 48, 54, 1, 51, 8, 20, 8, 11, 11, 5, 25, 39, 56, 16
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701195, 2018-04-07T00:00:00, NOP @ GSW, W, 12.0, 17, 24, 0.708, 5, 7, 0.714, 1, 3, 0.333, 0, 8, 8, 14, 2.0, 3, 0, 0, 3, 4, 40, 8.0, 1, 1, 1, 1, 1, 2, 24, 2, 5, 25, 7, 66, 49, 76, 74, 53, 69, 1, 11, 11, 70, 1, 21, 40, 16
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701189, 2018-04-06T00:00:00, NOP @ PHX, W, 12.0, 14, 31, 0.452, 8, 18, 0.444, 3, 4, 0.75, 8, 13, 21, 10, 1.0, 0, 2, 1, 3, 4, 39, 18.0, 1, 1, 1, 1, 1, 9, 1, 56, 1, 1, 36, 41, 35, 44, 2, 4, 1, 8, 3, 68, 17, 25, 21, 40, 1
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701173, 2018-04-04T00:00:00, NOP vs. MEM, W, 12.0, 12, 20, 0.6, 3, 6, 0.5, 5, 6, 0.833, 2, 9, 11, 7, 4.0, 2, 1, 1, 3, 6, 32, 9.0, 1, 1, 1, 1, 1, 26, 67, 11, 26, 38, 22, 16, 18, 35, 34, 39, 37, 34, 44, 26, 36, 25, 21, 11, 14
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701150, 2018-04-01T00:00:00, NOP vs. OKC, L, 12.0, 11, 23, 0.478, 5, 10, 0.5, 1, 2, 0.5, 3, 12, 15, 7, 6.0, 3, 0, 2, 3, 5, 28, 8.0, 1, 49, 49, 49, 1, 39, 37, 47, 5, 7, 22, 66, 54, 67, 17, 8, 7, 34, 70, 11, 70, 59, 21, 23, 16
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701131, 2018-03-30T00:00:00, NOP @ CLE, L, 12.0, 11, 24, 0.458, 4, 5, 0.8, 3, 4, 0.75, 3, 8, 11, 7, 3.0, 2, 0, 0, 5, 5, 29, 0.0, 1, 49, 49, 49, 1, 39, 24, 51, 14, 51, 1, 41, 35, 44, 17, 53, 37, 34, 22, 26, 70, 1, 53, 23, 43
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701112, 2018-03-27T00:00:00, NOP vs. POR, L, 12.0, 10, 23, 0.435, 0, 5, 0.0, 4, 4, 1.0, 5, 12, 17, 3, 5.0, 2, 2, 1, 4, 5, 24, 4.0, 1, 49, 49, 49, 1, 54, 37, 61, 73, 51, 73, 22, 35, 1, 4, 8, 4, 78, 59, 26, 17, 25, 39, 23, 33
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701091, 2018-03-24T00:00:00, NOP @ HOU, L, 12.0, 7, 25, 0.28, 0, 2, 0.0, 2, 2, 1.0, 4, 9, 13, 2, 6.0, 1, 3, 4, 2, 4, 16, -13.0, 1, 49, 49, 49, 1, 76, 16, 80, 73, 82, 73, 48, 54, 1, 7, 39, 20, 81, 70, 50, 5, 78, 7, 40, 76
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701075, 2018-03-22T00:00:00, NOP vs. LAL, W, 12.0, 17, 26, 0.654, 0, 5, 0.0, 6, 8, 0.75, 3, 7, 10, 9, 2.0, 3, 2, 2, 4, 6, 40, -4.0, 1, 1, 1, 1, 1, 2, 12, 5, 73, 51, 73, 8, 8, 44, 17, 62, 52, 17, 11, 11, 17, 59, 39, 11, 56
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021700809, 2018-03-21T00:00:00, NOP vs. IND, W, 12.0, 10, 22, 0.455, 2, 4, 0.5, 2, 2, 1.0, 1, 9, 10, 4, 4.0, 0, 2, 2, 4, 2, 24, -1.0, 1, 1, 1, 1, 1, 54, 45, 54, 41, 63, 22, 48, 54, 1, 51, 39, 52, 71, 44, 68, 17, 59, 39, 68, 45
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701061, 2018-03-20T00:00:00, NOP vs. DAL, W, 12.0, 13, 23, 0.565, 2, 8, 0.25, 1, 2, 0.5, 2, 6, 8, 6, 4.0, 3, 2, 0, 1, 3, 29, -1.0, 1, 1, 1, 1, 1, 19, 37, 17, 41, 19, 56, 66, 54, 67, 34, 71, 69, 47, 44, 11, 17, 1, 3, 56, 45
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701047, 2018-03-18T00:00:00, NOP vs. BOS, W, 12.0, 8, 22, 0.364, 0, 5, 0.0, 4, 6, 0.667, 3, 8, 11, 6, 4.0, 2, 2, 1, 3, 7, 20, -8.0, 1, 1, 1, 1, 1, 69, 45, 69, 73, 51, 73, 22, 18, 56, 17, 53, 37, 47, 44, 26, 17, 25, 21, 4, 63
2017-18, 1610612740, NOP, New Orleans Pelicans, 0021701036, 2018-03-17T00:00:00, NOP vs. HOU, L, 12.0, 11, 21, 0.524, 3, 4, 0.75, 4, 4, 1.0, 1, 6, 7, 4, 3.0, 2, 3, 3, 2, 4, 29, -3.0, 1, 49, 49, 49, 1, 39, 59, 32, 26, 63, 4, 22, 35, 1, 51, 71, 77, 71, 22, 26, 5, 72, 7, 40, 52
