SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612759, SAS, San Antonio Spurs, 0021701226, 2018-04-11T00:00:00, SAS @ NOP, L, 12.0, 12, 24, 0.5, 1, 3, 0.333, 1, 1, 1.0, 4, 7, 11, 5, 4.0, 2, 0, 2, 6, 3, 26, -1.0, 1, 48, 48, 48, 1, 15, 17, 25, 50, 69, 36, 53, 69, 1, 6, 54, 35, 49, 50, 22, 59, 60, 75, 43, 46
2017-18, 1610612759, SAS, San Antonio Spurs, 0021701210, 2018-04-09T00:00:00, SAS vs. SAC, W, 12.0, 6, 19, 0.316, 1, 7, 0.143, 4, 6, 0.667, 4, 6, 10, 3, 4.0, 1, 3, 0, 2, 7, 17, -8.0, 1, 1, 1, 1, 1, 77, 68, 74, 50, 17, 68, 14, 10, 49, 6, 69, 48, 72, 50, 46, 8, 1, 12, 3, 72
2017-18, 1610612759, SAS, San Antonio Spurs, 0021701196, 2018-04-07T00:00:00, SAS vs. POR, W, 12.0, 14, 20, 0.7, 2, 6, 0.333, 2, 2, 1.0, 0, 4, 4, 7, 1.0, 2, 0, 0, 2, 2, 32, -1.0, 1, 1, 1, 1, 1, 3, 61, 1, 26, 26, 36, 44, 50, 1, 76, 82, 82, 23, 4, 22, 59, 1, 12, 66, 46
2017-18, 1610612759, SAS, San Antonio Spurs, 0021701174, 2018-04-04T00:00:00, SAS @ LAL, L, 12.0, 12, 25, 0.48, 2, 6, 0.333, 4, 4, 1.0, 4, 10, 14, 7, 2.0, 1, 0, 1, 2, 3, 30, 1.0, 1, 48, 48, 48, 1, 15, 9, 32, 26, 26, 36, 14, 23, 1, 6, 18, 10, 23, 14, 46, 59, 28, 12, 43, 35
2017-18, 1610612759, SAS, San Antonio Spurs, 0021701168, 2018-04-03T00:00:00, SAS @ LAC, L, 12.0, 13, 25, 0.52, 1, 5, 0.2, 4, 5, 0.8, 4, 8, 12, 8, 2.0, 6, 1, 0, 5, 4, 31, 14.0, 1, 48, 48, 48, 1, 6, 9, 23, 50, 49, 56, 14, 16, 31, 6, 43, 26, 14, 14, 1, 28, 1, 68, 25, 4
2017-18, 1610612759, SAS, San Antonio Spurs, 0021701145, 2018-04-01T00:00:00, SAS vs. HOU, W, 12.0, 11, 23, 0.478, 1, 5, 0.2, 3, 4, 0.75, 3, 10, 13, 5, 3.0, 2, 2, 1, 2, 5, 26, 9.0, 1, 1, 1, 1, 1, 27, 23, 35, 50, 49, 56, 25, 23, 36, 19, 18, 19, 49, 36, 22, 14, 28, 12, 13, 10
2017-18, 1610612759, SAS, San Antonio Spurs, 0021701126, 2018-03-29T00:00:00, SAS vs. OKC, W, 12.0, 7, 21, 0.333, 2, 7, 0.286, 8, 9, 0.889, 6, 8, 14, 4, 6.0, 4, 0, 2, 6, 6, 24, -5.0, 1, 1, 1, 1, 1, 67, 48, 69, 26, 17, 49, 1, 3, 26, 1, 43, 10, 60, 76, 4, 59, 60, 75, 6, 63
2017-18, 1610612759, SAS, San Antonio Spurs, 0021701108, 2018-03-27T00:00:00, SAS @ WAS, L, 12.0, 9, 20, 0.45, 3, 7, 0.429, 3, 5, 0.6, 3, 8, 11, 8, 3.0, 2, 1, 0, 2, 6, 24, 3.0, 1, 48, 48, 48, 1, 47, 61, 45, 12, 17, 30, 25, 16, 52, 19, 43, 35, 14, 36, 22, 28, 1, 12, 6, 28
2017-18, 1610612759, SAS, San Antonio Spurs, 0021701095, 2018-03-25T00:00:00, SAS @ MIL, L, 12.0, 7, 23, 0.304, 1, 6, 0.167, 0, 0, 0.0, 5, 7, 12, 2, 5.0, 1, 0, 0, 3, 2, 15, -12.0, 1, 48, 48, 48, 1, 67, 23, 77, 50, 26, 63, 73, 75, 73, 4, 54, 26, 79, 67, 46, 59, 1, 30, 66, 76
2017-18, 1610612759, SAS, San Antonio Spurs, 0021701085, 2018-03-23T00:00:00, SAS vs. UTA, W, 12.0, 12, 19, 0.632, 2, 3, 0.667, 3, 4, 0.75, 2, 12, 14, 10, 4.0, 2, 1, 2, 3, 3, 29, 8.0, 1, 1, 1, 1, 1, 15, 68, 3, 26, 69, 8, 25, 23, 36, 36, 7, 10, 5, 50, 22, 28, 60, 30, 43, 13
2017-18, 1610612759, SAS, San Antonio Spurs, 0021701071, 2018-03-21T00:00:00, SAS vs. WAS, W, 12.0, 9, 21, 0.429, 0, 4, 0.0, 0, 0, 0.0, 3, 7, 10, 4, 3.0, 4, 2, 1, 3, 3, 18, 0.0, 1, 1, 1, 1, 1, 47, 48, 49, 74, 60, 74, 73, 75, 73, 19, 54, 48, 60, 36, 4, 14, 28, 30, 43, 40
