CLOSE_DEF_PERSON_ID, PLAYER_NAME, PLAYER_LAST_TEAM_ID, PLAYER_LAST_TEAM_ABBREVIATION, PLAYER_POSITION, AGE, GP, G, FREQ, D_FGM, D_FGA, D_FG_PCT, PCT_PLUSMINUS
203145, Kent Bazemore, 1610612737, ATL, G, 28.0, 64, 64, 1.0, 4.25, 8.8, 0.483, 0.03
202704, Reggie Jackson, 1610612765, DET, G, 28.0, 45, 45, 1.0, 4.13, 8.8, 0.47, 0.016
203087, Jeremy Lamb, 1610612766, CHA, G, 26.0, 80, 80, 1.0, 3.84, 8.75, 0.439, 0.002
202083, Wesley Matthews, 1610612742, DAL, G-F, 31.0, 62, 62, 1.0, 3.81, 8.71, 0.437, -0.02
1627749, Dejounte Murray, 1610612759, SAS, G, 21.0, 78, 78, 1.0, 4.19, 8.71, 0.482, 0.026
203493, Reggie Bullock, 1610612765, DET, G-F, 27.0, 60, 60, 1.0, 3.98, 8.7, 0.458, 0.007
1626151, Aaron Harrison, 1610612742, DAL, G, 23.0, 9, 9, 1.0, 3.89, 8.67, 0.449, 0.016
203935, Marcus Smart, 1610612738, BOS, G, 24.0, 51, 51, 1.0, 3.59, 8.67, 0.414, -0.038
201229, Anthony Tolliver, 1610612765, DET, F, 33.0, 79, 79, 1.0, 3.59, 8.63, 0.416, -0.045
203210, JaMychal Green, 1610612763, MEM, F, 28.0, 55, 55, 1.0, 3.78, 8.6, 0.44, -0.029
1626149, Montrezl Harrell, 1610612746, LAC, F-C, 24.0, 74, 74, 1.0, 3.91, 8.55, 0.457, -0.01
1626168, Trey Lyles, 1610612743, DEN, F, 22.0, 67, 67, 1.0, 3.85, 8.55, 0.45, -0.01
202323, Evan Turner, 1610612757, POR, F-G, 29.0, 78, 78, 1.0, 3.72, 8.54, 0.435, -0.018
1627812, Yogi Ferrell, 1610612742, DAL, G, 25.0, 82, 82, 1.0, 4.2, 8.54, 0.491, 0.048
201939, Stephen Curry, 1610612744, GSW, G, 30.0, 51, 51, 1.0, 4.02, 8.51, 0.472, 0.027
201588, George Hill, 1610612739, CLE, G, 32.0, 67, 67, 1.0, 3.87, 8.51, 0.454, 0.005
203082, Terrence Ross, 1610612753, ORL, G-F, 27.0, 24, 24, 1.0, 3.58, 8.5, 0.422, -0.027
201584, Courtney Lee, 1610612752, NYK, G, 32.0, 75, 75, 1.0, 3.87, 8.45, 0.457, 0.005
203459, Allen Crabbe, 1610612751, BKN, G-F, 26.0, 73, 73, 1.0, 3.59, 8.44, 0.425, -0.024
1628371, Jonathan Isaac, 1610612753, ORL, F, 20.0, 27, 27, 1.0, 3.93, 8.44, 0.465, 0.003
203953, Jabari Parker, 1610612749, MIL, F, 23.0, 31, 31, 1.0, 3.9, 8.42, 0.464, 0.003
201936, Tyreke Evans, 1610612763, MEM, G-F, 28.0, 52, 52, 1.0, 3.56, 8.38, 0.424, -0.026
101150, Lou Williams, 1610612746, LAC, G, 31.0, 79, 79, 1.0, 3.72, 8.35, 0.445, 0.0
203914, Gary Harris, 1610612743, DEN, G, 23.0, 66, 66, 1.0, 3.74, 8.35, 0.448, -0.005
