SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612739, CLE, Cleveland Cavaliers, 0021701220, 2018-04-11T00:00:00, CLE vs. NYK, L, 12.0, 12, 24, 0.5, 4, 5, 0.8, 6, 9, 0.667, 4, 9, 13, 4, 4.0, 1, 1, 1, 3, 6, 34, 7.0, 1, 51, 51, 51, 1, 12, 7, 26, 22, 77, 1, 17, 8, 49, 9, 26, 10, 63, 46, 46, 19, 28, 8, 16, 13
2017-18, 1610612739, CLE, Cleveland Cavaliers, 0021701207, 2018-04-09T00:00:00, CLE @ NYK, W, 12.0, 9, 21, 0.429, 4, 13, 0.308, 7, 7, 1.0, 3, 7, 10, 7, 3.0, 4, 1, 2, 6, 3, 29, 1.0, 1, 1, 1, 1, 1, 45, 30, 57, 22, 1, 53, 9, 20, 1, 16, 54, 34, 24, 24, 4, 19, 60, 54, 61, 38
2017-18, 1610612739, CLE, Cleveland Cavaliers, 0021701183, 2018-04-06T00:00:00, CLE @ PHI, L, 12.0, 15, 21, 0.714, 6, 10, 0.6, 7, 9, 0.778, 1, 9, 10, 8, 3.0, 2, 1, 1, 7, 6, 43, 16.0, 1, 51, 51, 51, 1, 1, 30, 1, 5, 19, 8, 9, 8, 41, 39, 26, 34, 14, 24, 22, 19, 28, 65, 16, 2
2017-18, 1610612739, CLE, Cleveland Cavaliers, 0021701176, 2018-04-05T00:00:00, CLE vs. WAS, W, 12.0, 9, 19, 0.474, 3, 8, 0.375, 2, 2, 1.0, 0, 4, 4, 8, 4.0, 2, 0, 1, 2, 4, 23, -13.0, 1, 1, 1, 1, 1, 45, 59, 44, 38, 42, 43, 55, 69, 1, 65, 80, 82, 14, 46, 22, 52, 28, 1, 44, 77
2017-18, 1610612739, CLE, Cleveland Cavaliers, 0021701156, 2018-04-03T00:00:00, CLE vs. TOR, W, 12.0, 9, 19, 0.474, 3, 9, 0.333, 5, 5, 1.0, 0, 10, 10, 6, 3.0, 0, 2, 0, 6, 7, 26, 0.0, 1, 1, 1, 1, 1, 45, 59, 44, 38, 33, 47, 19, 30, 1, 65, 13, 34, 32, 24, 74, 6, 1, 54, 6, 42
2017-18, 1610612739, CLE, Cleveland Cavaliers, 0021701149, 2018-04-01T00:00:00, CLE vs. DAL, W, 12.0, 9, 21, 0.429, 4, 8, 0.5, 3, 4, 0.75, 1, 6, 7, 8, 2.0, 2, 0, 1, 2, 5, 25, -5.0, 1, 1, 1, 1, 1, 45, 30, 57, 22, 42, 21, 42, 44, 42, 39, 65, 67, 14, 6, 22, 52, 28, 1, 29, 60
2017-18, 1610612739, CLE, Cleveland Cavaliers, 0021701131, 2018-03-30T00:00:00, CLE vs. NOP, W, 12.0, 14, 28, 0.5, 3, 7, 0.429, 2, 3, 0.667, 4, 9, 13, 8, 0.0, 2, 0, 1, 3, 3, 33, 11.0, 1, 1, 1, 1, 1, 4, 2, 26, 38, 55, 33, 55, 58, 49, 9, 26, 10, 14, 1, 22, 52, 28, 8, 61, 8
2017-18, 1610612739, CLE, Cleveland Cavaliers, 0021701116, 2018-03-28T00:00:00, CLE @ CHA, W, 12.0, 13, 23, 0.565, 2, 7, 0.286, 3, 3, 1.0, 4, 6, 10, 7, 2.0, 2, 0, 0, 4, 2, 31, 7.0, 1, 1, 1, 1, 1, 9, 15, 18, 61, 55, 60, 42, 58, 1, 9, 65, 34, 24, 6, 22, 52, 1, 20, 73, 13
2017-18, 1610612739, CLE, Cleveland Cavaliers, 0021701110, 2018-03-27T00:00:00, CLE @ MIA, L, 12.0, 10, 20, 0.5, 2, 7, 0.286, 3, 5, 0.6, 2, 7, 9, 5, 2.0, 2, 0, 1, 3, 6, 25, 4.0, 1, 51, 51, 51, 1, 32, 46, 26, 61, 55, 60, 42, 30, 61, 24, 54, 52, 52, 6, 22, 52, 28, 8, 16, 26
2017-18, 1610612739, CLE, Cleveland Cavaliers, 0021701094, 2018-03-25T00:00:00, CLE @ BKN, W, 12.0, 10, 23, 0.435, 3, 8, 0.375, 4, 6, 0.667, 3, 12, 15, 5, 3.0, 2, 1, 0, 4, 6, 27, 0.0, 1, 1, 1, 1, 1, 32, 15, 56, 38, 42, 43, 32, 22, 49, 16, 2, 5, 52, 24, 22, 19, 1, 20, 16, 42
