SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021701003, 2018-03-12T00:00:00, OKC vs. SAC, W, 12.0, 11, 23, 0.478, 4, 10, 0.4, 6, 6, 1.0, 1, 7, 8, 5, 2.0, 1, 0, 1, 3, 6, 32, -7.0, 1, 1, 1, 1, 1, 21, 15, 25, 8, 9, 27, 19, 37, 1, 63, 33, 52, 32, 11, 49, 45, 26, 7, 28, 58
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700990, 2018-03-10T00:00:00, OKC vs. SAS, W, 12.0, 9, 20, 0.45, 0, 5, 0.0, 7, 9, 0.778, 2, 10, 12, 6, 4.0, 1, 2, 1, 5, 7, 25, 0.0, 1, 1, 1, 1, 1, 37, 54, 35, 71, 67, 71, 14, 18, 33, 39, 13, 23, 18, 43, 49, 11, 26, 30, 13, 29
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700975, 2018-03-08T00:00:00, OKC vs. PHX, W, 12.0, 14, 21, 0.667, 3, 7, 0.429, 8, 12, 0.667, 2, 7, 9, 8, 4.0, 1, 0, 2, 6, 9, 39, 10.0, 1, 1, 1, 1, 1, 1, 39, 2, 19, 39, 20, 10, 7, 47, 39, 33, 45, 5, 43, 49, 45, 60, 44, 4, 8
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700960, 2018-03-06T00:00:00, OKC vs. HOU, L, 12.0, 13, 22, 0.591, 2, 8, 0.25, 1, 1, 1.0, 2, 3, 5, 4, 3.0, 0, 0, 0, 0, 6, 29, -4.0, 1, 46, 46, 46, 1, 5, 26, 7, 41, 25, 47, 71, 75, 1, 39, 77, 78, 41, 27, 71, 45, 1, 1, 28, 45
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700941, 2018-03-03T00:00:00, OKC @ POR, L, 12.0, 10, 23, 0.435, 3, 7, 0.429, 2, 3, 0.667, 1, 7, 8, 4, 6.0, 2, 1, 3, 3, 7, 25, -5.0, 1, 46, 46, 46, 1, 28, 15, 42, 19, 39, 20, 59, 63, 47, 63, 33, 52, 41, 70, 23, 26, 74, 7, 13, 50
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700933, 2018-03-02T00:00:00, OKC @ PHX, W, 12.0, 14, 25, 0.56, 3, 9, 0.333, 6, 9, 0.667, 2, 9, 11, 4, 3.0, 1, 3, 2, 5, 7, 37, 5.0, 1, 1, 1, 1, 1, 1, 5, 13, 19, 17, 32, 19, 18, 47, 39, 20, 25, 41, 27, 49, 3, 60, 30, 13, 19
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700919, 2018-02-28T00:00:00, OKC @ DAL, W, 12.0, 10, 18, 0.556, 1, 6, 0.167, 2, 4, 0.5, 3, 7, 10, 4, 7.0, 1, 0, 1, 4, 3, 23, -10.0, 1, 1, 1, 1, 1, 28, 70, 14, 59, 52, 63, 59, 51, 62, 21, 33, 30, 41, 75, 49, 45, 26, 17, 69, 67
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700887, 2018-02-24T00:00:00, OKC @ GSW, L, 12.0, 8, 21, 0.381, 2, 7, 0.286, 3, 5, 0.6, 1, 6, 7, 3, 3.0, 3, 1, 1, 4, 5, 21, -11.0, 1, 46, 46, 46, 1, 48, 39, 55, 41, 39, 43, 45, 45, 56, 63, 50, 64, 59, 27, 11, 26, 26, 17, 38, 68
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700871, 2018-02-22T00:00:00, OKC @ SAC, W, 12.0, 7, 24, 0.292, 2, 8, 0.25, 2, 4, 0.5, 3, 10, 13, 3, 2.0, 1, 0, 1, 3, 3, 18, -12.0, 1, 1, 1, 1, 1, 63, 9, 71, 41, 25, 47, 59, 51, 62, 21, 13, 13, 59, 11, 49, 45, 26, 7, 69, 73
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700861, 2018-02-14T00:00:00, OKC @ MEM, W, 12.0, 6, 20, 0.3, 1, 7, 0.143, 6, 11, 0.545, 2, 10, 12, 4, 0.0, 2, 0, 0, 7, 7, 19, -12.0, 1, 1, 1, 1, 1, 68, 54, 67, 59, 39, 67, 19, 11, 60, 39, 13, 23, 41, 1, 23, 45, 1, 57, 13, 73
