SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612738, BOS, Boston Celtics, 0021701029, 2018-03-16T00:00:00, BOS @ ORL, W, 12.0, 10, 20, 0.5, 2, 6, 0.333, 5, 8, 0.625, 2, 10, 12, 6, 4.0, 2, 3, 0, 4, 8, 27, 6.0, 1, 1, 1, 1, 1, 29, 47, 24, 41, 50, 41, 27, 18, 63, 32, 20, 25, 29, 43, 23, 2, 1, 16, 4, 26
2017-18, 1610612738, BOS, Boston Celtics, 0021701017, 2018-03-14T00:00:00, BOS vs. WAS, L, 12.0, 9, 21, 0.429, 1, 6, 0.167, 2, 3, 0.667, 1, 5, 6, 7, 3.0, 2, 1, 3, 4, 4, 21, -8.0, 1, 56, 56, 56, 1, 49, 36, 49, 67, 50, 74, 58, 60, 55, 51, 77, 77, 14, 24, 23, 29, 74, 16, 48, 66
2017-18, 1610612738, BOS, Boston Celtics, 0021700998, 2018-03-11T00:00:00, BOS vs. IND, L, 12.0, 7, 16, 0.438, 2, 9, 0.222, 4, 4, 1.0, 0, 6, 6, 5, 7.0, 5, 1, 1, 3, 3, 20, -14.0, 1, 56, 56, 56, 1, 65, 77, 46, 41, 19, 61, 38, 49, 1, 67, 73, 77, 44, 78, 2, 29, 29, 5, 69, 80
2017-18, 1610612738, BOS, Boston Celtics, 0021700974, 2018-03-08T00:00:00, BOS @ MIN, W, 12.0, 10, 24, 0.417, 2, 7, 0.286, 4, 4, 1.0, 2, 10, 12, 6, 2.0, 0, 1, 1, 4, 6, 26, -2.0, 1, 1, 1, 1, 1, 29, 15, 53, 41, 37, 52, 38, 49, 1, 32, 20, 25, 29, 12, 69, 29, 29, 16, 19, 49
2017-18, 1610612738, BOS, Boston Celtics, 0021700953, 2018-03-05T00:00:00, BOS @ CHI, W, 12.0, 12, 22, 0.545, 6, 14, 0.429, 1, 1, 1.0, 3, 10, 13, 6, 5.0, 3, 1, 0, 3, 4, 31, 7.0, 1, 1, 1, 1, 1, 9, 26, 17, 2, 1, 27, 72, 75, 1, 18, 20, 19, 29, 62, 14, 29, 1, 5, 48, 20
2017-18, 1610612738, BOS, Boston Celtics, 0021700939, 2018-03-03T00:00:00, BOS @ HOU, L, 12.0, 11, 26, 0.423, 1, 5, 0.2, 2, 2, 1.0, 4, 8, 12, 5, 2.0, 2, 0, 2, 4, 4, 25, -3.0, 1, 56, 56, 56, 1, 14, 2, 52, 67, 62, 64, 58, 66, 1, 9, 48, 25, 44, 12, 23, 55, 61, 16, 48, 52
2017-18, 1610612738, BOS, Boston Celtics, 0021700916, 2018-02-28T00:00:00, BOS vs. CHA, W, 12.0, 12, 20, 0.6, 5, 6, 0.833, 7, 7, 1.0, 0, 15, 15, 5, 4.0, 1, 2, 4, 6, 6, 36, 16.0, 1, 1, 1, 1, 1, 9, 47, 6, 8, 50, 3, 13, 25, 1, 67, 1, 7, 44, 43, 48, 9, 79, 51, 19, 5
2017-18, 1610612738, BOS, Boston Celtics, 0021700898, 2018-02-26T00:00:00, BOS vs. MEM, W, 12.0, 7, 25, 0.28, 1, 10, 0.1, 4, 8, 0.5, 4, 8, 12, 4, 1.0, 1, 0, 2, 8, 6, 19, -9.0, 1, 1, 1, 1, 1, 65, 4, 75, 67, 10, 80, 38, 18, 67, 9, 48, 25, 57, 4, 48, 55, 61, 73, 19, 69
2017-18, 1610612738, BOS, Boston Celtics, 0021700886, 2018-02-24T00:00:00, BOS @ NYK, W, 12.0, 10, 21, 0.476, 6, 10, 0.6, 3, 4, 0.75, 0, 10, 10, 7, 2.0, 4, 2, 0, 3, 6, 29, 4.0, 1, 1, 1, 1, 1, 29, 36, 33, 2, 10, 16, 47, 49, 49, 67, 20, 47, 14, 12, 4, 9, 1, 5, 19, 33
2017-18, 1610612738, BOS, Boston Celtics, 0021700873, 2018-02-23T00:00:00, BOS @ DET, W, 12.0, 11, 24, 0.458, 2, 10, 0.2, 1, 2, 0.5, 2, 8, 10, 6, 1.0, 1, 2, 1, 6, 3, 25, -3.0, 1, 1, 1, 1, 1, 14, 15, 36, 41, 10, 64, 72, 66, 67, 32, 48, 47, 29, 4, 48, 9, 29, 51, 69, 52
2017-18, 1610612738, BOS, Boston Celtics, 0021700858, 2018-02-14T00:00:00, BOS vs. LAC, L, 12.0, 11, 21, 0.524, 3, 7, 0.429, 9, 10, 0.9, 3, 8, 11, 6, 3.0, 1, 2, 0, 9, 7, 34, 2.0, 1, 56, 56, 56, 1, 14, 36, 20, 25, 37, 27, 4, 8, 30, 18, 48, 38, 29, 24, 48, 9, 1, 78, 12, 43
2017-18, 1610612738, BOS, Boston Celtics, 0021700835, 2018-02-11T00:00:00, BOS vs. CLE, L, 12.0, 7, 21, 0.333, 4, 12, 0.333, 4, 4, 1.0, 2, 8, 10, 5, 3.0, 1, 0, 1, 3, 4, 22, -9.0, 1, 56, 56, 56, 1, 65, 36, 71, 17, 4, 41, 38, 49, 1, 32, 48, 47, 44, 24, 48, 55, 29, 5, 48, 69
2017-18, 1610612738, BOS, Boston Celtics, 0021700820, 2018-02-09T00:00:00, BOS vs. IND, L, 12.0, 13, 19, 0.684, 5, 9, 0.556, 3, 6, 0.5, 1, 8, 9, 7, 3.0, 2, 2, 0, 4, 7, 34, 17.0, 1, 56, 56, 56, 1, 3, 60, 2, 8, 19, 22, 47, 28, 67, 51, 48, 63, 14, 24, 23, 9, 1, 16, 12, 4
2017-18, 1610612738, BOS, Boston Celtics, 0021700813, 2018-02-08T00:00:00, BOS @ WAS, W, 12.0, 12, 25, 0.48, 2, 7, 0.286, 0, 0, 0.0, 2, 12, 14, 6, 3.0, 2, 2, 1, 3, 3, 26, 7.0, 1, 1, 1, 1, 1, 9, 4, 31, 41, 37, 52, 78, 79, 78, 32, 4, 12, 29, 24, 23, 9, 29, 5, 69, 20
