SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021701227, 2018-04-11T00:00:00, OKC vs. MEM, W, 12.0, 13, 20, 0.65, 4, 7, 0.571, 8, 12, 0.667, 2, 8, 10, 9, 2.0, 4, 0, 1, 4, 7, 38, 10.0, 1, 1, 1, 1, 1, 13, 63, 3, 9, 22, 11, 1, 1, 51, 53, 47, 59, 9, 9, 10, 61, 24, 34, 2, 14
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021701206, 2018-04-09T00:00:00, OKC @ MIA, W, 12.0, 6, 20, 0.3, 2, 6, 0.333, 7, 10, 0.7, 2, 8, 10, 3, 4.0, 2, 2, 2, 5, 6, 21, -6.0, 1, 1, 1, 1, 1, 77, 63, 77, 42, 42, 48, 5, 2, 50, 53, 47, 59, 71, 42, 41, 8, 57, 53, 9, 70
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021701194, 2018-04-07T00:00:00, OKC @ HOU, W, 12.0, 15, 27, 0.556, 5, 8, 0.625, 1, 1, 1.0, 4, 8, 12, 7, 2.0, 1, 1, 1, 2, 2, 36, 6.0, 1, 1, 1, 1, 1, 5, 5, 18, 3, 13, 9, 73, 78, 1, 17, 47, 34, 20, 9, 63, 31, 24, 7, 77, 24
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021701163, 2018-04-03T00:00:00, OKC vs. GSW, L, 12.0, 8, 17, 0.471, 3, 8, 0.375, 8, 10, 0.8, 1, 10, 11, 4, 3.0, 2, 0, 0, 5, 6, 27, 3.0, 1, 49, 49, 49, 1, 67, 80, 44, 20, 13, 43, 1, 2, 35, 69, 20, 43, 55, 22, 41, 61, 1, 53, 9, 35
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021701150, 2018-04-01T00:00:00, OKC @ NOP, W, 12.0, 8, 24, 0.333, 2, 7, 0.286, 2, 2, 1.0, 1, 9, 10, 6, 6.0, 3, 2, 0, 5, 3, 20, -8.0, 1, 1, 1, 1, 1, 67, 27, 75, 42, 22, 58, 57, 68, 1, 69, 35, 59, 31, 66, 23, 8, 1, 53, 65, 76
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021701133, 2018-03-30T00:00:00, OKC vs. DEN, L, 12.0, 12, 27, 0.444, 3, 7, 0.429, 1, 5, 0.2, 4, 9, 13, 5, 2.0, 3, 1, 3, 2, 4, 28, 1.0, 1, 49, 49, 49, 1, 21, 5, 55, 20, 22, 33, 73, 35, 77, 17, 35, 22, 46, 9, 23, 31, 67, 7, 50, 47
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021701126, 2018-03-29T00:00:00, OKC @ SAS, L, 12.0, 10, 19, 0.526, 5, 7, 0.714, 4, 8, 0.5, 2, 8, 10, 7, 4.0, 5, 2, 0, 6, 6, 29, 5.0, 1, 49, 49, 49, 1, 49, 72, 24, 3, 22, 2, 30, 8, 66, 53, 47, 59, 20, 42, 4, 8, 1, 71, 9, 29
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021701100, 2018-03-25T00:00:00, OKC vs. POR, L, 12.0, 7, 24, 0.292, 1, 7, 0.143, 2, 2, 1.0, 2, 8, 10, 4, 3.0, 1, 0, 3, 3, 1, 17, -17.0, 1, 49, 49, 49, 1, 74, 27, 79, 61, 22, 73, 57, 68, 1, 53, 47, 59, 55, 22, 63, 61, 67, 14, 82, 81
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021701084, 2018-03-23T00:00:00, OKC vs. MIA, W, 12.0, 8, 18, 0.444, 1, 5, 0.2, 7, 8, 0.875, 5, 10, 15, 4, 6.0, 3, 0, 0, 3, 6, 24, 6.0, 1, 1, 1, 1, 1, 67, 78, 55, 61, 62, 66, 5, 8, 26, 7, 20, 8, 55, 66, 23, 61, 1, 14, 9, 24
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021701059, 2018-03-20T00:00:00, OKC @ BOS, L, 12.0, 9, 26, 0.346, 1, 6, 0.167, 7, 8, 0.875, 2, 12, 14, 3, 1.0, 1, 1, 3, 3, 7, 26, 8.0, 1, 49, 49, 49, 1, 57, 13, 73, 61, 42, 69, 5, 8, 26, 53, 7, 12, 71, 2, 63, 31, 67, 14, 2, 18
