SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612761, TOR, Toronto Raptors, 0021701221, 2018-04-11T00:00:00, TOR @ MIA, L, 12.0, 9, 23, 0.391, 2, 6, 0.333, 5, 6, 0.833, 3, 11, 14, 6, 2.0, 0, 3, 4, 7, 3, 25, 1.0, 1, 60, 60, 60, 1, 46, 23, 57, 50, 68, 39, 33, 38, 31, 19, 9, 12, 32, 15, 65, 10, 79, 52, 69, 44
2017-18, 1610612761, TOR, Toronto Raptors, 0021701204, 2018-04-09T00:00:00, TOR @ DET, W, 12.0, 12, 21, 0.571, 4, 10, 0.4, 0, 0, 0.0, 0, 13, 13, 8, 2.0, 0, 2, 0, 8, 3, 28, 8.0, 1, 1, 1, 1, 1, 13, 51, 13, 14, 18, 34, 75, 77, 75, 77, 1, 17, 13, 15, 65, 20, 1, 68, 69, 15
2017-18, 1610612761, TOR, Toronto Raptors, 0021701200, 2018-04-08T00:00:00, TOR vs. ORL, W, 12.0, 11, 20, 0.55, 5, 10, 0.5, 1, 2, 0.5, 1, 10, 11, 10, 4.0, 3, 2, 2, 2, 2, 28, 4.0, 1, 1, 1, 1, 1, 20, 60, 17, 9, 18, 17, 66, 65, 64, 61, 17, 36, 3, 51, 5, 20, 55, 1, 78, 27
2017-18, 1610612761, TOR, Toronto Raptors, 0021701187, 2018-04-06T00:00:00, TOR vs. IND, W, 12.0, 10, 22, 0.455, 4, 7, 0.571, 3, 4, 0.75, 2, 10, 12, 9, 7.0, 3, 2, 4, 3, 6, 27, 11.0, 1, 1, 1, 1, 1, 35, 40, 43, 14, 47, 8, 52, 54, 46, 37, 17, 25, 5, 80, 5, 20, 79, 5, 26, 9
2017-18, 1610612761, TOR, Toronto Raptors, 0021701171, 2018-04-04T00:00:00, TOR vs. BOS, W, 12.0, 9, 22, 0.409, 3, 9, 0.333, 3, 5, 0.6, 3, 12, 15, 4, 3.0, 1, 1, 0, 8, 5, 24, 4.0, 1, 1, 1, 1, 1, 46, 40, 51, 30, 27, 39, 52, 47, 61, 19, 5, 7, 60, 30, 42, 36, 1, 68, 40, 27
2017-18, 1610612761, TOR, Toronto Raptors, 0021701156, 2018-04-03T00:00:00, TOR @ CLE, L, 12.0, 11, 24, 0.458, 0, 5, 0.0, 4, 5, 0.8, 2, 9, 11, 5, 1.0, 1, 0, 2, 7, 6, 26, 0.0, 1, 60, 60, 60, 1, 20, 14, 40, 77, 77, 77, 40, 47, 36, 37, 27, 36, 46, 3, 42, 62, 55, 52, 26, 46
2017-18, 1610612761, TOR, Toronto Raptors, 0021701140, 2018-03-31T00:00:00, TOR @ BOS, L, 12.0, 9, 19, 0.474, 1, 8, 0.125, 10, 13, 0.769, 3, 11, 14, 6, 3.0, 0, 3, 0, 8, 8, 29, 0.0, 1, 60, 60, 60, 1, 46, 67, 36, 68, 36, 73, 6, 6, 45, 19, 9, 12, 32, 30, 65, 10, 1, 68, 7, 46
2017-18, 1610612761, TOR, Toronto Raptors, 0021701109, 2018-03-27T00:00:00, TOR vs. DEN, W, 12.0, 11, 25, 0.44, 2, 10, 0.2, 0, 0, 0.0, 2, 9, 11, 9, 2.0, 1, 8, 1, 5, 4, 24, -3.0, 1, 1, 1, 1, 1, 20, 8, 47, 50, 18, 66, 75, 77, 75, 37, 27, 36, 5, 15, 42, 1, 28, 18, 51, 59
2017-18, 1610612761, TOR, Toronto Raptors, 0021701097, 2018-03-25T00:00:00, TOR vs. LAC, L, 12.0, 8, 23, 0.348, 3, 12, 0.25, 1, 4, 0.25, 5, 10, 15, 5, 4.0, 0, 0, 1, 5, 4, 20, -7.0, 1, 60, 60, 60, 1, 62, 23, 68, 30, 5, 59, 66, 54, 74, 8, 17, 7, 46, 51, 65, 62, 28, 18, 51, 69
2017-18, 1610612761, TOR, Toronto Raptors, 0021701082, 2018-03-23T00:00:00, TOR vs. BKN, W, 12.0, 9, 22, 0.409, 3, 7, 0.429, 4, 8, 0.5, 2, 9, 11, 6, 3.0, 1, 2, 3, 7, 5, 25, -2.0, 1, 1, 1, 1, 1, 46, 40, 51, 30, 47, 29, 40, 23, 64, 37, 27, 36, 32, 30, 42, 20, 70, 52, 40, 56
2017-18, 1610612761, TOR, Toronto Raptors, 0021701065, 2018-03-21T00:00:00, TOR @ CLE, L, 12.0, 5, 20, 0.25, 2, 10, 0.2, 8, 8, 1.0, 2, 9, 11, 5, 3.0, 0, 1, 1, 7, 5, 20, -14.0, 1, 60, 60, 60, 1, 81, 60, 81, 50, 18, 66, 16, 23, 1, 37, 27, 36, 46, 30, 65, 36, 28, 52, 40, 80
2017-18, 1610612761, TOR, Toronto Raptors, 0021701058, 2018-03-20T00:00:00, TOR @ ORL, W, 12.0, 6, 18, 0.333, 3, 10, 0.3, 1, 2, 0.5, 0, 9, 9, 6, 5.0, 2, 3, 1, 3, 3, 16, -9.0, 1, 1, 1, 1, 1, 79, 72, 74, 30, 18, 47, 66, 65, 64, 77, 27, 54, 32, 67, 24, 10, 28, 5, 69, 73
2017-18, 1610612761, TOR, Toronto Raptors, 0021701046, 2018-03-18T00:00:00, TOR vs. OKC, L, 12.0, 12, 20, 0.6, 4, 7, 0.571, 6, 9, 0.667, 2, 7, 9, 8, 4.0, 0, 1, 0, 7, 8, 34, 3.0, 1, 60, 60, 60, 1, 13, 60, 11, 14, 47, 8, 28, 16, 55, 37, 55, 54, 13, 51, 65, 36, 1, 52, 7, 36
2017-18, 1610612761, TOR, Toronto Raptors, 0021701031, 2018-03-16T00:00:00, TOR vs. DAL, W, 12.0, 8, 23, 0.348, 2, 7, 0.286, 6, 7, 0.857, 2, 9, 11, 3, 3.0, 2, 1, 2, 9, 6, 24, 0.0, 1, 1, 1, 1, 1, 62, 23, 68, 50, 47, 49, 28, 32, 29, 37, 27, 36, 67, 30, 24, 36, 55, 74, 26, 46
