SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612737, ATL, Atlanta Hawks, 0021701021, 2018-03-15T00:00:00, ATL vs. CHA, L, 12.0, 9, 21, 0.429, 3, 11, 0.273, 3, 6, 0.5, 1, 8, 9, 5, 5.0, 2, 0, 2, 7, 4, 24, -10.0, 1, 25, 25, 25, 1, 43, 47, 41, 22, 6, 56, 46, 31, 68, 60, 34, 46, 53, 57, 30, 50, 47, 64, 50, 69
2017-18, 1610612737, ATL, Atlanta Hawks, 0021701007, 2018-03-13T00:00:00, ATL vs. OKC, L, 12.0, 8, 22, 0.364, 4, 7, 0.571, 2, 2, 1.0, 2, 7, 9, 4, 4.0, 0, 1, 2, 6, 4, 22, -14.0, 1, 25, 25, 25, 1, 55, 31, 66, 11, 47, 8, 56, 63, 1, 39, 45, 46, 65, 36, 76, 22, 47, 50, 50, 77
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700993, 2018-03-11T00:00:00, ATL vs. CHI, L, 12.0, 9, 15, 0.6, 4, 7, 0.571, 13, 15, 0.867, 1, 8, 9, 8, 6.0, 1, 0, 0, 3, 11, 35, -3.0, 1, 25, 25, 25, 1, 43, 82, 3, 11, 47, 8, 1, 1, 28, 60, 34, 46, 10, 69, 56, 50, 1, 4, 1, 41
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700978, 2018-03-09T00:00:00, ATL @ IND, L, 12.0, 9, 19, 0.474, 5, 12, 0.417, 3, 4, 0.75, 1, 7, 8, 7, 5.0, 2, 2, 1, 4, 6, 26, -8.0, 1, 25, 25, 25, 1, 43, 67, 29, 4, 4, 31, 46, 45, 43, 60, 45, 59, 19, 57, 30, 6, 24, 18, 25, 61
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700958, 2018-03-06T00:00:00, ATL @ TOR, L, 12.0, 10, 23, 0.435, 1, 8, 0.125, 5, 6, 0.833, 3, 10, 13, 8, 2.0, 1, 2, 2, 9, 6, 26, 0.0, 1, 25, 25, 25, 1, 31, 19, 38, 67, 35, 77, 25, 31, 34, 16, 15, 13, 10, 9, 56, 6, 47, 76, 25, 29
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700943, 2018-03-04T00:00:00, ATL vs. PHX, W, 12.0, 12, 27, 0.444, 2, 9, 0.222, 4, 5, 0.8, 3, 10, 13, 5, 0.0, 2, 1, 1, 6, 6, 30, -1.0, 1, 1, 1, 1, 1, 6, 3, 36, 52, 23, 62, 36, 39, 39, 16, 15, 13, 53, 1, 30, 22, 24, 50, 25, 33
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700928, 2018-03-02T00:00:00, ATL vs. GSW, L, 12.0, 10, 22, 0.455, 5, 14, 0.357, 9, 9, 1.0, 0, 8, 8, 6, 3.0, 3, 0, 1, 7, 7, 34, 6.0, 1, 25, 25, 25, 1, 31, 31, 32, 4, 1, 39, 5, 10, 1, 80, 34, 59, 26, 15, 13, 50, 24, 64, 11, 13
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700915, 2018-02-28T00:00:00, ATL vs. IND, W, 12.0, 13, 24, 0.542, 2, 10, 0.2, 2, 2, 1.0, 3, 9, 12, 9, 3.0, 7, 6, 1, 6, 2, 30, 15.0, 1, 1, 1, 1, 1, 2, 13, 14, 52, 15, 65, 56, 63, 1, 16, 25, 24, 2, 15, 1, 1, 24, 50, 76, 2
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700897, 2018-02-26T00:00:00, ATL vs. LAL, L, 12.0, 11, 24, 0.458, 3, 10, 0.3, 4, 6, 0.667, 1, 12, 13, 6, 1.0, 2, 2, 0, 5, 4, 29, -3.0, 1, 25, 25, 25, 1, 14, 13, 30, 22, 15, 50, 36, 31, 55, 60, 1, 13, 26, 3, 30, 6, 1, 31, 50, 41
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700874, 2018-02-23T00:00:00, ATL @ IND, L, 12.0, 8, 24, 0.333, 2, 8, 0.25, 4, 6, 0.667, 4, 10, 14, 3, 6.0, 4, 1, 2, 4, 6, 22, 0.0, 1, 25, 25, 25, 1, 55, 13, 72, 52, 35, 59, 36, 31, 55, 8, 15, 7, 73, 69, 8, 22, 47, 18, 25, 29
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700853, 2018-02-14T00:00:00, ATL @ DET, L, 12.0, 11, 21, 0.524, 3, 7, 0.429, 3, 4, 0.75, 2, 4, 6, 8, 4.0, 3, 0, 1, 4, 4, 28, -9.0, 1, 25, 25, 25, 1, 14, 47, 15, 22, 47, 28, 46, 45, 43, 39, 76, 77, 10, 36, 13, 50, 24, 18, 50, 67
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700848, 2018-02-13T00:00:00, ATL @ MIL, L, 12.0, 6, 20, 0.3, 0, 8, 0.0, 6, 7, 0.857, 4, 6, 10, 2, 4.0, 2, 1, 2, 2, 5, 18, -15.0, 1, 25, 25, 25, 1, 77, 59, 76, 79, 35, 79, 15, 22, 30, 8, 60, 39, 80, 36, 30, 22, 47, 2, 38, 78
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700834, 2018-02-11T00:00:00, ATL vs. DET, W, 12.0, 8, 20, 0.4, 1, 7, 0.143, 10, 12, 0.833, 2, 6, 8, 5, 3.0, 3, 0, 2, 6, 10, 27, 3.0, 1, 1, 1, 1, 1, 55, 59, 53, 67, 47, 73, 3, 3, 34, 39, 60, 59, 53, 15, 13, 50, 47, 50, 2, 19
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700819, 2018-02-09T00:00:00, ATL vs. CLE, L, 12.0, 10, 21, 0.476, 2, 9, 0.222, 4, 4, 1.0, 1, 8, 9, 5, 1.0, 1, 0, 0, 3, 3, 26, -10.0, 1, 25, 25, 25, 1, 31, 47, 28, 52, 23, 62, 36, 45, 1, 60, 34, 46, 53, 3, 56, 50, 1, 4, 68, 69
