SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612745, HOU, Houston Rockets, 0021701230, 2018-04-11T00:00:00, HOU @ SAC, L, 12.0, 6, 17, 0.353, 4, 10, 0.4, 3, 4, 0.75, 3, 7, 10, 3, 9.0, 0, 1, 0, 7, 3, 19, -8.0, 1, 66, 66, 66, 1, 74, 68, 72, 26, 44, 27, 57, 55, 47, 17, 54, 37, 70, 82, 72, 27, 1, 59, 65, 75
2017-18, 1610612745, HOU, Houston Rockets, 0021701218, 2018-04-10T00:00:00, HOU @ LAL, W, 12.0, 9, 21, 0.429, 4, 11, 0.364, 4, 4, 1.0, 2, 8, 10, 9, 4.0, 3, 0, 1, 5, 3, 26, -1.0, 1, 1, 1, 1, 1, 43, 30, 42, 26, 33, 38, 48, 55, 1, 31, 37, 37, 2, 40, 19, 58, 29, 34, 65, 47
2017-18, 1610612745, HOU, Houston Rockets, 0021701194, 2018-04-07T00:00:00, HOU vs. OKC, L, 12.0, 7, 16, 0.438, 2, 6, 0.333, 5, 7, 0.714, 2, 10, 12, 6, 5.0, 3, 0, 0, 8, 7, 21, 2.0, 1, 66, 66, 66, 1, 68, 73, 39, 66, 79, 44, 40, 35, 50, 31, 14, 23, 26, 62, 19, 58, 1, 69, 10, 42
2017-18, 1610612745, HOU, Houston Rockets, 0021701177, 2018-04-05T00:00:00, HOU vs. POR, W, 12.0, 6, 16, 0.375, 0, 7, 0.0, 6, 6, 1.0, 0, 7, 7, 3, 5.0, 4, 1, 1, 4, 5, 18, -9.0, 1, 1, 1, 1, 1, 74, 73, 69, 82, 74, 82, 31, 41, 1, 76, 54, 73, 70, 62, 6, 27, 29, 17, 36, 76
2017-18, 1610612745, HOU, Houston Rockets, 0021701161, 2018-04-03T00:00:00, HOU vs. WAS, W, 12.0, 9, 22, 0.409, 4, 15, 0.267, 2, 2, 1.0, 2, 8, 10, 8, 3.0, 3, 0, 0, 3, 3, 24, -2.0, 1, 1, 1, 1, 1, 43, 18, 53, 26, 2, 59, 60, 68, 1, 31, 37, 37, 6, 21, 19, 58, 1, 6, 65, 59
2017-18, 1610612745, HOU, Houston Rockets, 0021701145, 2018-04-01T00:00:00, HOU @ SAS, L, 12.0, 7, 18, 0.389, 1, 5, 0.2, 13, 17, 0.765, 2, 8, 10, 3, 0.0, 0, 0, 0, 5, 10, 28, -1.0, 1, 66, 66, 66, 1, 68, 62, 64, 77, 81, 73, 1, 1, 46, 31, 37, 37, 70, 1, 72, 58, 1, 34, 3, 47
2017-18, 1610612745, HOU, Houston Rockets, 0021701132, 2018-03-30T00:00:00, HOU vs. PHX, W, 12.0, 13, 20, 0.65, 3, 5, 0.6, 6, 6, 1.0, 2, 8, 10, 7, 4.0, 2, 3, 1, 3, 4, 35, 6.0, 1, 1, 1, 1, 1, 3, 43, 6, 47, 81, 6, 31, 41, 1, 31, 37, 37, 12, 40, 37, 2, 29, 6, 52, 25
2017-18, 1610612745, HOU, Houston Rockets, 0021701111, 2018-03-27T00:00:00, HOU vs. CHI, W, 12.0, 9, 21, 0.429, 3, 14, 0.214, 6, 7, 0.857, 1, 7, 8, 8, 3.0, 5, 3, 0, 4, 5, 27, 9.0, 1, 1, 1, 1, 1, 43, 30, 42, 47, 6, 69, 31, 35, 31, 56, 54, 66, 6, 21, 2, 2, 1, 17, 36, 15
2017-18, 1610612745, HOU, Houston Rockets, 0021701101, 2018-03-25T00:00:00, HOU vs. ATL, W, 12.0, 10, 22, 0.455, 3, 11, 0.273, 2, 2, 1.0, 0, 8, 8, 4, 3.0, 1, 1, 1, 2, 5, 25, -4.0, 1, 1, 1, 1, 1, 26, 18, 35, 47, 33, 54, 60, 68, 1, 76, 37, 66, 58, 21, 54, 27, 29, 4, 36, 62
2017-18, 1610612745, HOU, Houston Rockets, 0021701091, 2018-03-24T00:00:00, HOU vs. NOP, W, 12.0, 7, 21, 0.333, 4, 14, 0.286, 1, 1, 1.0, 0, 10, 10, 3, 7.0, 4, 2, 3, 7, 3, 19, -5.0, 1, 1, 1, 1, 1, 68, 30, 77, 26, 6, 51, 72, 77, 1, 76, 14, 37, 70, 77, 6, 11, 73, 59, 65, 68
2017-18, 1610612745, HOU, Houston Rockets, 0021701074, 2018-03-22T00:00:00, HOU vs. DET, W, 12.0, 7, 22, 0.318, 3, 11, 0.273, 6, 10, 0.6, 5, 9, 14, 3, 3.0, 2, 0, 1, 4, 4, 23, 5.0, 1, 1, 1, 1, 1, 68, 18, 78, 47, 33, 54, 31, 14, 63, 4, 24, 8, 70, 21, 37, 58, 29, 17, 52, 30
2017-18, 1610612745, HOU, Houston Rockets, 0021701064, 2018-03-20T00:00:00, HOU @ POR, W, 12.0, 10, 24, 0.417, 4, 11, 0.364, 7, 12, 0.583, 3, 8, 11, 4, 1.0, 1, 0, 3, 7, 7, 31, -1.0, 1, 1, 1, 1, 1, 26, 9, 50, 26, 33, 38, 21, 9, 67, 17, 37, 30, 58, 3, 54, 58, 73, 59, 10, 47
