SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612741, CHI, Chicago Bulls, 0021701224, 2018-04-11T00:00:00, CHI vs. DET, L, 12.0, 9, 23, 0.391, 3, 5, 0.6, 3, 5, 0.6, 4, 8, 12, 5, 5.0, 4, 0, 3, 5, 5, 24, -4.0, 1, 28, 28, 28, 1, 34, 19, 53, 22, 58, 4, 45, 33, 63, 13, 45, 24, 38, 55, 1, 40, 62, 33, 23, 44
2017-18, 1610612741, CHI, Chicago Bulls, 0021701205, 2018-04-09T00:00:00, CHI @ BKN, L, 12.0, 10, 25, 0.4, 6, 10, 0.6, 2, 2, 1.0, 4, 8, 12, 5, 3.0, 2, 1, 3, 1, 3, 28, 4.0, 1, 28, 28, 28, 1, 23, 6, 50, 2, 8, 4, 57, 66, 1, 13, 45, 24, 38, 15, 27, 16, 62, 1, 55, 10
2017-18, 1610612741, CHI, Chicago Bulls, 0021701193, 2018-04-07T00:00:00, CHI vs. BKN, L, 12.0, 11, 23, 0.478, 2, 9, 0.222, 2, 2, 1.0, 1, 9, 10, 5, 4.0, 3, 1, 1, 6, 2, 26, -7.0, 1, 28, 28, 28, 1, 13, 19, 26, 45, 15, 62, 57, 66, 1, 52, 31, 46, 38, 37, 9, 16, 25, 58, 73, 57
2017-18, 1610612741, CHI, Chicago Bulls, 0021701185, 2018-04-06T00:00:00, CHI @ BOS, L, 12.0, 7, 19, 0.368, 2, 8, 0.25, 2, 3, 0.667, 0, 10, 10, 3, 5.0, 3, 0, 2, 5, 3, 18, -6.0, 1, 28, 28, 28, 1, 60, 57, 58, 45, 27, 59, 57, 58, 52, 75, 19, 46, 68, 55, 9, 40, 51, 33, 55, 52
2017-18, 1610612741, CHI, Chicago Bulls, 0021701160, 2018-04-03T00:00:00, CHI vs. CHA, W, 12.0, 14, 28, 0.5, 4, 8, 0.5, 1, 1, 1.0, 4, 6, 10, 7, 0.0, 1, 1, 1, 7, 2, 33, 1.0, 1, 1, 1, 1, 1, 1, 2, 19, 9, 27, 12, 68, 75, 1, 13, 66, 46, 14, 1, 48, 16, 25, 73, 73, 23
2017-18, 1610612741, CHI, Chicago Bulls, 0021701144, 2018-04-01T00:00:00, CHI vs. WAS, W, 12.0, 6, 19, 0.316, 2, 6, 0.333, 5, 6, 0.833, 3, 10, 13, 3, 7.0, 2, 0, 1, 5, 3, 19, 3.0, 1, 1, 1, 1, 1, 71, 57, 70, 45, 51, 42, 18, 21, 27, 20, 19, 15, 68, 76, 27, 40, 25, 33, 55, 14
2017-18, 1610612741, CHI, Chicago Bulls, 0021701129, 2018-03-30T00:00:00, CHI @ ORL, W, 12.0, 2, 22, 0.091, 1, 8, 0.125, 4, 6, 0.667, 1, 9, 10, 1, 7.0, 4, 3, 3, 6, 4, 9, -16.0, 1, 1, 1, 1, 1, 82, 31, 82, 62, 27, 73, 27, 21, 52, 52, 31, 46, 82, 76, 1, 2, 62, 58, 37, 78
2017-18, 1610612741, CHI, Chicago Bulls, 0021701125, 2018-03-29T00:00:00, CHI @ MIA, L, 12.0, 7, 25, 0.28, 2, 5, 0.4, 6, 8, 0.75, 6, 7, 13, 6, 5.0, 3, 1, 3, 2, 5, 22, -5.0, 1, 28, 28, 28, 1, 60, 6, 76, 45, 58, 28, 13, 10, 38, 5, 55, 15, 23, 55, 9, 16, 62, 2, 23, 49
2017-18, 1610612741, CHI, Chicago Bulls, 0021701111, 2018-03-27T00:00:00, CHI @ HOU, L, 12.0, 7, 23, 0.304, 1, 11, 0.091, 3, 4, 0.75, 3, 11, 14, 4, 7.0, 3, 0, 3, 5, 4, 18, -9.0, 1, 28, 28, 28, 1, 60, 19, 71, 62, 4, 74, 45, 42, 38, 20, 5, 10, 55, 76, 9, 40, 62, 33, 37, 65
2017-18, 1610612741, CHI, Chicago Bulls, 0021701089, 2018-03-24T00:00:00, CHI @ DET, L, 12.0, 13, 27, 0.481, 2, 5, 0.4, 1, 2, 0.5, 9, 7, 16, 8, 4.0, 1, 0, 1, 7, 2, 29, 0.0, 1, 28, 28, 28, 1, 2, 5, 24, 45, 58, 28, 68, 66, 68, 1, 55, 2, 9, 37, 48, 40, 25, 73, 73, 28
2017-18, 1610612741, CHI, Chicago Bulls, 0021701083, 2018-03-23T00:00:00, CHI vs. MIL, L, 12.0, 9, 28, 0.321, 3, 5, 0.6, 0, 0, 0.0, 8, 7, 15, 4, 4.0, 0, 0, 3, 5, 3, 21, -8.0, 1, 28, 28, 28, 1, 34, 2, 68, 22, 58, 4, 77, 78, 77, 2, 55, 7, 55, 37, 71, 40, 62, 33, 55, 64
2017-18, 1610612741, CHI, Chicago Bulls, 0021701069, 2018-03-21T00:00:00, CHI vs. DEN, L, 12.0, 9, 20, 0.45, 3, 8, 0.375, 3, 3, 1.0, 2, 6, 8, 6, 4.0, 2, 1, 0, 4, 3, 24, -12.0, 1, 28, 28, 28, 1, 34, 46, 32, 22, 27, 35, 45, 58, 1, 32, 66, 69, 23, 37, 27, 16, 1, 16, 55, 75
2017-18, 1610612741, CHI, Chicago Bulls, 0021701055, 2018-03-19T00:00:00, CHI @ NYK, L, 12.0, 11, 18, 0.611, 0, 2, 0.0, 8, 12, 0.667, 1, 7, 8, 7, 4.0, 3, 0, 1, 6, 9, 30, -6.0, 1, 28, 28, 28, 1, 13, 67, 5, 76, 81, 76, 5, 4, 52, 52, 55, 69, 14, 37, 9, 40, 25, 58, 1, 52
2017-18, 1610612741, CHI, Chicago Bulls, 0021701039, 2018-03-17T00:00:00, CHI vs. CLE, L, 12.0, 11, 20, 0.55, 5, 10, 0.5, 2, 3, 0.667, 1, 10, 11, 7, 3.0, 1, 2, 0, 5, 4, 29, 13.0, 1, 28, 28, 28, 1, 13, 46, 7, 5, 8, 12, 57, 58, 52, 52, 19, 34, 14, 15, 48, 6, 1, 33, 37, 3
2017-18, 1610612741, CHI, Chicago Bulls, 0021701024, 2018-03-15T00:00:00, CHI @ MEM, W, 12.0, 5, 17, 0.294, 4, 13, 0.308, 12, 13, 0.923, 2, 9, 11, 5, 5.0, 2, 0, 0, 5, 9, 26, 3.0, 1, 1, 1, 1, 1, 78, 77, 74, 9, 1, 52, 1, 1, 23, 32, 31, 34, 38, 55, 27, 40, 1, 33, 1, 14
2017-18, 1610612741, CHI, Chicago Bulls, 0021701010, 2018-03-13T00:00:00, CHI vs. LAC, L, 12.0, 7, 23, 0.304, 0, 6, 0.0, 4, 4, 1.0, 3, 10, 13, 4, 5.0, 2, 0, 3, 6, 4, 18, -10.0, 1, 28, 28, 28, 1, 60, 19, 71, 76, 51, 76, 27, 42, 1, 20, 19, 15, 55, 55, 27, 40, 62, 58, 37, 71
2017-18, 1610612741, CHI, Chicago Bulls, 0021700993, 2018-03-11T00:00:00, CHI @ ATL, W, 12.0, 13, 24, 0.542, 8, 13, 0.615, 4, 4, 1.0, 3, 6, 9, 10, 3.0, 3, 0, 0, 11, 3, 38, 3.0, 1, 1, 1, 1, 1, 2, 12, 9, 1, 1, 3, 27, 42, 1, 20, 66, 64, 3, 15, 9, 40, 1, 82, 55, 14
2017-18, 1610612741, CHI, Chicago Bulls, 0021700977, 2018-03-09T00:00:00, CHI @ DET, L, 12.0, 6, 25, 0.24, 2, 6, 0.333, 1, 1, 1.0, 5, 8, 13, 3, 3.0, 2, 0, 1, 5, 3, 15, -9.0, 1, 28, 28, 28, 1, 71, 6, 80, 45, 51, 42, 68, 75, 1, 10, 45, 15, 68, 15, 27, 40, 25, 33, 55, 65
